% Model,SOFC - BV-MS.mph
% Version,COMSOL 6.2.0.339
% Date,"Feb 7 2024, 19:38"
% Table,"Solution 1/Stationary Solver 5, Segregated solver - "
% Iteration number,Error: Current Distribution,"Error: Velocity U_a, Pressure P_a",Error: Mass Fractions,"Error: Velocity U_f, Pressure P_f",Error: Mass Fractions (2)
121,4.994942352559527E-5,3.5859311563032746E-4,3.288005544757919E-4,8.834234009303546E-4,0.0012508687739635112
122,4.681475952154993E-5,3.5399631740180707E-4,3.248071847810628E-4,8.272670621011337E-4,0.0011704070140441598
123,4.388083118431505E-5,3.497534009886468E-4,3.2087812296363843E-4,7.745908357759048E-4,9.824548366554149E-4
NaN,NaN,NaN,NaN,NaN,NaN
124,0.11931961999194714,0.04300917885314091,4.595290375351283E-4,0.043328574749592286,0.006153717793284027
125,4.267443293521082E-4,0.02473944684165161,4.5217164984112223E-4,0.026315910116019563,0.006051817635926223
126,2.2591977120057046E-4,0.016110331565252777,4.477927994544245E-4,0.012896181413621186,0.005637824732522677
127,2.1202011876921516E-4,0.011423246774056572,4.4355503162438935E-4,0.0058949267997426774,0.005258985706832773
128,1.9935309614181322E-4,0.008500406586192773,4.392288450287894E-4,0.0028852691263625352,0.004915045998310163
129,1.875488115935139E-4,0.006439690535310175,4.347473212735108E-4,0.002086348189186415,0.0046008549745170865
130,1.7649087854316556E-4,0.004894746121333958,4.3007015625445426E-4,0.0021401985899066234,0.004311203606068399
131,1.661067019363208E-4,0.0037191110856167556,4.252218063260126E-4,0.0022847793420272657,0.004042341279622624
132,1.563451548717632E-4,0.002825961269309536,4.202461218405271E-4,0.002357885132524365,0.003791770683052639
133,1.4716505654250358E-4,0.0021532752044097258,4.151895845914616E-4,0.00235961141917134,0.0035577619512314478
134,1.3853015681043377E-4,0.0016524062092613445,4.1009329968131117E-4,0.002311853835524748,0.0033389707210088574
135,1.304070580787189E-4,0.0012847007321252907,4.04990833622076E-4,0.002234153137039,0.003134269280513512
136,1.2276477366771196E-4,0.0010197118692074016,3.99908272156116E-4,0.0021404075967545568,0.0029426616210621284
137,1.1557433088410637E-4,8.331793317358142E-4,3.9486523803369437E-4,0.002039192593996385,0.0027632409264108796
138,1.0880858214833894E-4,7.054436995853057E-4,3.8987633948521977E-4,0.0019357362504747997,0.0025951755066727883
139,1.0244209863602679E-4,6.203704031940518E-4,3.849514743896287E-4,0.001833320701464044,0.0024376963897552156
140,9.645101298399376E-5,5.648912091860114E-4,3.8009723470667193E-4,0.0017335069587681394,0.0022900927239274138
141,9.081293661874747E-5,5.289475656720015E-4,3.753176509080591E-4,0.0016373046892876042,0.0021517085740020915
142,8.550687002779787E-5,5.053492599340351E-4,3.706157804518686E-4,0.0015450864338419146,0.002021932753425273
143,8.051307603780326E-5,4.893493189976619E-4,3.6599149676358743E-4,0.0014570822611986536,0.0019001993378690452
144,7.581304336827925E-5,4.77924380093939E-4,3.6144472401012794E-4,0.0013735617099528343,0.00178598203099658
145,7.138938075237938E-5,4.6923808712657383E-4,3.5697465803378884E-4,0.0012945043198475598,0.0016787945055497771
146,6.722578545332613E-5,4.6221046914765205E-4,3.525801593725884E-4,0.0012197673377647778,0.001578183089812317
147,6.330692698632405E-5,4.5622708790969094E-4,3.4825941891929765E-4,0.0011490886642734157,0.001483725123416651
148,5.9618395946879976E-5,4.509141627207035E-4,3.440111914648201E-4,0.0010823380640634255,0.0013950283110158962
149,5.614666728594849E-5,4.460814033709182E-4,3.3983302949206005E-4,0.0010193963250896404,0.0013117267612571038
150,5.2879010277457094E-5,4.4158634671605327E-4,3.357231246105799E-4,9.600563348448229E-4,0.0012334800753033195
151,4.98034668718556E-5,4.373485101846609E-4,3.316791667307537E-4,9.041241812492986E-4,0.0011599710567877194
152,4.690879973176275E-5,4.3330124717575407E-4,3.276991850119972E-4,8.513813919568193E-4,9.787110529059374E-4
NaN,NaN,NaN,NaN,NaN,NaN
153,0.10221354963715769,0.051665034644772394,4.6190710184216096E-4,0.04949677187219066,0.006045502980800309
154,4.6747768214310117E-4,0.029717391960923937,4.543104351579384E-4,0.03131577550079881,0.005985961481238904
155,2.4248904115217837E-4,0.019425334433358896,4.4990394409670975E-4,0.016173476288205674,0.005601020073659068
156,2.2879028180850647E-4,0.013820900815695071,4.457426202389574E-4,0.007770687012500474,0.005247730095674172
157,2.1631818948140435E-4,0.010322795093402786,4.413813439470629E-4,0.00384083037787312,0.004926543502855919
158,2.0464710492649143E-4,0.007844814528227025,4.3676592790895056E-4,0.0024684318234853768,0.004632696716066749
159,1.9366302817438641E-4,0.005978609218460074,4.3192452472737806E-4,0.0023328233604403355,0.004361267992431457
160,1.8329700813311489E-4,0.004548096787091873,4.2690793919520096E-4,0.002482384021584478,0.004108607780577587
161,1.7350131311530672E-4,0.0034567642957220646,4.217735665078642E-4,0.002599651880657312,0.003872329536263033
162,1.642387009556363E-4,0.0026321923829639516,4.1657206358647553E-4,0.0026426622117888265,0.0036508274509911842
163,1.5547749224080677E-4,0.0020171024294413477,4.1134492861371133E-4,0.0026248997237263145,0.003442905392761442
164,1.4718912803077494E-4,0.0015656757638087405,4.0612464486479107E-4,0.0025657469385465276,0.0032475812600999904
165,1.393471987388236E-4,0.001241138259912415,4.0093598687484275E-4,0.0024811543510495026,0.0030639951232764966
166,1.319269621201262E-4,0.0010140477803859621,3.9579725290391177E-4,0.0023830168909314297,0.002891362191579197
167,1.2490516709402058E-4,8.601261531578281E-4,3.90721444569522E-4,0.002277994686338106,0.0027289614572703564
168,1.1825990837601576E-4,7.591740251245413E-4,3.8571769940161246E-4,0.0021704419442895384,0.0025761325851199716
169,1.1197063396615167E-4,6.946711741304892E-4,3.807919003190255E-4,0.002063875564104917,0.0024322616685658973
170,1.0601791913822085E-4,6.538672209193419E-4,3.759480812706432E-4,0.0019600654820673153,0.0022967784666239025
171,1.0038346693669029E-4,6.277961989099942E-4,3.711880252332701E-4,0.0018596427925692664,0.002169154300173055
172,9.504997946177393E-5,6.10570651352078E-4,3.6651199959138794E-4,0.0017629845586643429,0.002048900186609559
173,9.000118439247531E-5,5.985372924860666E-4,3.6191842591365057E-4,0.0016706668960835619,0.0019355608622766056
174,8.522173324566654E-5,5.894903285857243E-4,3.5740563559428525E-4,0.0015825841357907024,0.001828709768929068
175,8.069714467335349E-5,5.821426989909668E-4,3.529717933911777E-4,0.0014988080369060192,0.0017279521098217644
176,7.64137312234618E-5,5.757845428581605E-4,3.4861484697668656E-4,0.0014194277125888263,0.0016329198571349351
177,7.235854773509528E-5,5.700216700204383E-4,3.443325892080337E-4,0.0013440224590968682,0.0015432665102498866
178,6.851936033142006E-5,5.646291235491717E-4,3.401227087591819E-4,0.0012726314539360567,0.0014586703095897317
179,6.488462644142052E-5,5.594838585778114E-4,3.359830513695461E-4,0.0012049571143729436,0.0013788314651637368
180,6.144342593938984E-5,5.54518814876304E-4,3.3191138131497406E-4,0.0011407654824373789,0.0013034699439571824
181,5.818542516306254E-5,5.496956963441441E-4,3.2790572631042725E-4,0.0010799242923229522,0.0012323202244166954
182,5.510085772988457E-5,5.449930920767715E-4,3.239637303429822E-4,0.0010222897906596807,0.0011651359331296544
183,5.2180500066335805E-5,5.4038403058021E-4,3.200836267050402E-4,9.677306791412238E-4,9.884871817246214E-4
NaN,NaN,NaN,NaN,NaN,NaN
184,0.08961101706057592,0.06426202199171889,4.499784235057172E-4,0.05920443904706163,0.005884713813166103
185,5.130897291745527E-4,0.03708602730083967,4.419880337134267E-4,0.03888945266024353,0.005862059326707515
186,2.647507799859316E-4,0.02438107942870918,4.3784069734781084E-4,0.0212238742477873,0.005510044363604359
187,2.5122299690731224E-4,0.017425575634226493,4.336661752375842E-4,0.010831047207340126,0.005185774793206196
188,2.3895145330357848E-4,0.01307938595258074,4.2919946540644115E-4,0.0055199277025520955,0.004890715988583328
189,2.2742578309956784E-4,0.009980649475377442,4.244715522273597E-4,0.0032469645677998434,0.004620564576203036
190,2.1652910351385458E-4,0.007622236949600487,4.1953813111229464E-4,0.002699975461863583,0.004370578172323958
191,2.06192242188419E-4,0.005801188254854735,4.1445875300492744E-4,0.002787046337977653,0.004137283615524212
192,1.9636929067570996E-4,0.004401293942441586,4.0928753853612047E-4,0.002943030869780145,0.003918419946741014
193,1.8702639993512042E-4,0.0033397408612460084,4.040710138300257E-4,0.0030326722565297147,0.0037124960140632996
194,1.7813603962493546E-4,0.002546142447389242,3.988473331257751E-4,0.003049838294876072,0.003518443497254236
195,1.6967416869746396E-4,0.0019641827590074273,3.936461902096727E-4,0.00301298029093323,0.0033354049084214064
196,1.6161886378549857E-4,0.0015479453830958428,3.88489978379804E-4,0.0029398825069792407,0.00316264313580869
197,1.5394972078026006E-4,0.0012600618200320352,3.8339506321791574E-4,0.002846109457276209,0.0029995004658471894
198,1.4664761541347023E-4,0.001069345316033345,3.783729197342923E-4,0.0027393779731231392,0.0028453739236889994
199,1.3969442433929994E-4,9.487877953897046E-4,3.7343102961146435E-4,0.002627229138472868,0.0026997070385998243
200,1.3307303229416495E-4,8.755903087965393E-4,3.685737524433809E-4,0.0025118909553302877,0.00256198456745659
201,1.2676721413228486E-4,8.322862499302323E-4,3.6380330103637774E-4,0.002398477578823061,0.002431725345697244
202,1.2076161532933595E-4,8.065689795199203E-4,3.591203433034721E-4,0.0022876776326428154,0.00230848101038128
203,1.1504161584010416E-4,7.906559639708105E-4,3.54524250242522E-4,0.0021806986122993076,0.0021918359791559304
204,1.0959339997986068E-4,7.799558223093913E-4,3.5001378991402046E-4,0.002077394921419269,0.0020814053422877356
205,1.0440389112476912E-4,7.71923672842849E-4,3.4558718278030024E-4,0.0019781554014399664,0.0019768270302392608
