% Model,SOFC - BV-MS Simulation 4.mph
% Version,COMSOL 6.2.0.339
% Date,"Feb 1 2024, 21:01"
% Table,"Solution 1/Stationary Solver 5, Segregated solver - "
% Iteration number,Error: Current Distribution,"Error: Velocity U_a, Pressure P_a",Error: Mass Fractions,"Error: Velocity U_f, Pressure P_f",Error: Mass Fractions (2)
190,3.595861010806925E-5,9.788407249189705E-4,9.018727073952369E-6,7.915604062448655E-4,4.536599945850779E-4
NaN,NaN,NaN,NaN,NaN,NaN
191,0.060667932905199944,0.9249764977493281,8.92115407008196E-4,0.39249426661164427,0.010778614752097158
192,0.001811318787629221,1.6401079782839463,6.762047204330029E-4,0.6053160345184505,0.009386938436079881
193,0.0015791654212108,14.528508745732761,6.551852676599382E-4,0.3945541651076656,0.007969853821451621
194,0.0014418037273538206,4.369327422295799,9.8119314607353E-4,0.2853304420373489,0.006777403556396408
195,0.0013129874271593084,0.7958358203855479,4.348664972919403E-4,0.08633081477018861,0.005774650018076479
196,0.001191105713386426,1.6617498852970836,3.749010631532752E-4,0.08201284256516402,0.004929559032408804
197,0.001076744753938675,5.718819658006443,7.308841433143773E-4,0.10382034521752775,0.004215291276169083
198,9.697791099231652E-4,0.9755382873524153,6.562827584826082E-4,0.09727470262495101,0.003609832336196692
199,8.708414323505099E-4,0.3202029464673336,3.2583506546503786E-4,0.08177940838105606,0.0030955854693510473
200,7.802523324206484E-4,0.19310576720228423,2.2832936125414296E-4,0.05982703131493204,0.0026583930050427394
201,6.967268264565793E-4,0.1341986887807765,1.6049025881100437E-4,0.045945357101356436,0.0022856861716834763
202,6.204147521626682E-4,0.09983498040697315,1.12340048319638E-4,0.037039375308654726,0.0019673607808530147
203,5.510301567818508E-4,0.07733864200505049,7.751909470126816E-5,0.030717158520158338,0.0016950473578235196
204,4.882344606857207E-4,0.06154892474570766,5.194979681161389E-5,0.025957600738382994,0.0014617668207534502
205,4.316478117956411E-4,0.04993524062595739,3.310972367472258E-5,0.022156480042678013,0.0012616545019831621
206,3.8085941293064616E-4,0.04109676182950405,1.958072845876667E-5,0.018945995210365683,9.79695790952558E-4
207,2.6693866238943105E-4,0.03167550688204533,1.181460775804445E-5,0.014362419533317435,8.736432584117631E-4
208,2.412065825107357E-4,0.02561781346570152,8.88297068640951E-6,0.011776862456880914,7.79085612925405E-4
209,2.1788782781491926E-4,0.021397706851593583,1.0359941044691889E-5,0.010068379955116589,6.951119457789687E-4
210,1.966645740772633E-4,0.018254121499356204,1.3178879888304185E-5,0.008798407172774319,6.204412827752972E-4
211,1.0748806803406587E-4,0.01352887824515467,1.41086010097936E-5,0.006233167949340528,5.80115742041083E-4
212,1.0098443098203434E-4,0.010764411532862525,1.492035192715923E-5,0.004905406755647475,5.422885124336751E-4
213,9.493690326206611E-5,0.009030447571223258,1.5557230659085955E-5,0.0041622690645676435,5.070116892810132E-4
214,8.923329858229514E-5,0.00786062697506081,1.6028823152022764E-5,0.0037034255053973687,4.741006304864327E-4
215,8.385584245384849E-5,0.007013119552155233,1.6336032939386245E-5,0.003384817468780231,4.4338525036810973E-4
216,7.878757274072666E-5,0.006357225292486677,1.650873684395452E-5,0.003136586944370415,4.1470879832005976E-4
217,7.401226110864226E-5,0.005821525085853781,1.6556105189736592E-5,0.002925628647793445,3.879275482680404E-4
218,6.95143875318424E-5,0.005365463769816774,1.6501604390807767E-5,0.0027371658127009982,3.629104972916852E-4
219,6.527917094270606E-5,0.004965856255623187,1.63542308312748E-5,0.002563093625749792,3.395372531848771E-4
220,6.12924965338627E-5,0.004608555899735528,1.6134437430123355E-5,0.0023998185455125845,3.17693571852625E-4
221,5.754076658810655E-5,0.0042849972414540525,1.5848182872417846E-5,0.00224613888800189,2.9727545026094507E-4
222,5.40110882717773E-5,0.00398926687447983,1.5512996405388357E-5,0.0021014517743167685,2.7818636422822406E-4
223,5.0691173351009226E-5,0.00371754768549237,1.5132153108485546E-5,0.0019654725521511367,2.6033772537278557E-4
224,4.756934480391458E-5,0.003466740980631498,1.4720824003864427E-5,0.001837727419697669,2.4364648410905878E-4
225,4.46344699563659E-5,0.0032347570504546682,1.42799921877523E-5,0.0017180863159919797,2.2803602996489562E-4
226,4.187597448111884E-5,0.00301959317858111,1.382274175987335E-5,0.0016062810783379847,2.1343513392998553E-4
227,3.928382331578501E-5,0.0028198895234390372,1.3348472059165808E-5,0.0015017833838058855,1.9977739280432742E-4
228,3.684847651997221E-5,0.002634170395192734,1.2868239589939677E-5,0.0014040974450183904,1.870008123620709E-4
229,3.456088913619085E-5,0.0024614430547936477,1.2380503192685226E-5,0.0013128386975630112,1.7504776783620074E-4
230,3.241248253199285E-5,0.0023005413250536976,1.1894375300750314E-5,0.0012273768291704225,1.638643474970655E-4
231,3.0395130593183182E-5,0.002150690231904899,1.1407901993159254E-5,0.0011474969062282786,1.5340025758839754E-4
232,2.850113384602832E-5,0.0020109357683900033,1.0928412271666615E-5,0.0010728499963039023,1.4360888998094095E-4
233,2.6723228407895975E-5,0.0018806479119074962,1.0453684134660752E-5,0.0010030637016690586,1.344463823734713E-4
234,2.505452406349874E-5,0.0017590313241943548,9.989844793084274E-6,9.378006421400988E-4,1.258717244149875E-4
235,2.348851692239003E-5,0.0016455689255293014,9.534043707743099E-6,8.768283529558595E-4,1.1784688891349271E-4
236,2.2019067625191255E-5,0.0015395752504520994,9.092048481127325E-6,8.198600607542189E-4,1.1033619761067387E-4
237,2.0640385477397675E-5,0.0014406388338288121,8.659887850857724E-6,7.66629776998049E-4,1.0330645194477855E-4
238,1.9347000129177234E-5,0.001348146202958757,8.243631289796865E-6,7.16871371609079E-4,9.672659045840238E-5
