% Model,SOFC - BV-MS Simulation 2.mph
% Version,COMSOL 6.2.0.339
% Date,"Jan 31 2024, 23:10"
% Table,"Solution 1/Stationary Solver 5, Segregated solver - "
% Iteration number,Error: Current Distribution,"Error: Velocity U_a, Pressure P_a",Error: Mass Fractions,"Error: Velocity U_f, Pressure P_f",Error: Mass Fractions (2)
192,0.0013628374458472333,3.391445502964152,0.0012392960052325815,0.1942430887633845,0.00681363914092986
193,0.0012398435593094148,0.40874951311983565,3.1289284220804083E-4,0.07835977810086127,0.00579789108052997
194,0.0011232388486907563,2.5933134655237438,5.529990522390726E-4,0.06024917140133357,0.004943353726755404
195,0.0010140295003734322,4.26300530862047,8.369942743301103E-4,0.07859453587357043,0.004222106964243286
196,9.120602481476958E-4,1.691507068981031,7.697602936338708E-4,0.07610377449783305,0.003611548777870759
197,8.179363449966058E-4,0.3391103826230325,3.898551024640338E-4,0.06655140302003704,0.003093549440159735
198,7.322141254641086E-4,0.19864060423302105,2.7242489854821853E-4,0.05274217936850756,0.002653697480899274
199,6.531243806568973E-4,0.1365293990831299,1.9187921781762477E-4,0.04126227813963632,0.0022792402564971383
200,5.809668113303025E-4,0.10100002050382552,1.356051012201686E-4,0.033485308757565155,0.001959987163436241
201,5.154611054855006E-4,0.07800596505845309,9.551666199540028E-5,0.02790518285986962,0.001687347539122341
202,4.5626617564754147E-4,0.06192390713362949,6.639624701921376E-5,0.0234199978516537,0.0014540712029550114
203,4.029952532820068E-4,0.05012610770102389,4.4953076061450054E-5,0.019745266013733064,0.001254103863519133
204,3.5523637759463057E-4,0.04116650891282766,2.9063064819112462E-5,0.016683897718031315,9.740565370916273E-4
205,2.487886101599821E-4,0.03166598140097717,1.863379055480541E-5,0.012525565856821623,8.678288929210718E-4
206,2.246069903401914E-4,0.025556247421492227,1.1278704198673992E-5,0.010187969804216717,7.732707629949031E-4
207,2.0272335663555E-4,0.021302210744442593,7.401740332572787E-6,0.008657107334229858,6.894095738761053E-4
