% Model,i0ref search.mph
% Version,COMSOL 6.2.0.339
% Date,"Feb 2 2024, 17:01"
% Table,"Solution 1/Stationary Solver 5, Segregated solver - "
% Iteration number,Error: Current Distribution,"Error: Velocity U_a, Pressure P_a",Error: Mass Fractions,"Error: Velocity U_f, Pressure P_f",Error: Mass Fractions (2)
198,3.164437434675556E-4,0.006902842816175073,3.2043279474411703E-4,0.005200997570719323,0.0053267143811711395
199,2.916261687935547E-4,0.004923854239721762,3.1251963367971355E-4,0.005210695787199508,0.004852333182620862
200,2.687646649030775E-4,0.0036782574806005484,3.049238994163562E-4,0.0050352023761224265,0.004424040448737512
201,2.4768559731871113E-4,0.003023384759087921,2.9763310182140813E-4,0.004761734312818836,0.00403654396404859
202,2.2823944344560728E-4,0.0027483192488499237,2.9063726030265676E-4,0.004447224062927028,0.0036853369649507963
203,2.1029413637564169E-4,0.002651491774885461,2.8392532168267055E-4,0.004119375464575443,0.00336656757127193
204,1.937318031143351E-4,0.002614507805809535,2.7748502285443536E-4,0.003799353590337838,0.0030769402168461498
205,1.7844720736142066E-4,0.002585758300306658,2.713014701120492E-4,0.003494137121958745,0.002813552852801505
206,1.6434399619877512E-4,0.0025481368786639926,2.6535872266180804E-4,0.003207037918743378,0.002573739763425864
207,1.5132942144284906E-4,0.0024986054128005347,2.5964185610274215E-4,0.0029328510893258395,0.0023552651239817876
208,1.3932301342968096E-4,0.0024390471673641366,2.541366016194245E-4,0.0026784870662624046,0.0021561164042207008
209,1.2824953775682335E-4,0.002372628280257233,2.48829142164571E-4,0.0024411098213999727,0.0019744540744131545
210,1.1803827636405669E-4,0.0023022356383605633,2.437064635980955E-4,0.0022277861715602008,0.0018086108992314426
211,1.0862276035956962E-4,0.002230119256963977,2.3875639586489212E-4,0.0020364322247392137,0.0016571095693430284
212,9.994202601281189E-5,0.0021585186489908024,2.3396766167987736E-4,0.0018603626929053578,0.00151865974187561
213,9.19410921467211E-5,0.0020883524119083437,2.2932995254333144E-4,0.0016998781123655244,0.0013920616566895747
214,8.456731198782454E-5,0.0020209163484576323,2.2483359125926078E-4,0.001554652394548183,0.0012762531539814736
215,7.777288295929379E-5,0.0019566731616204656,2.204699041587574E-4,0.0014227160771220068,0.0011702866703086994
216,7.151377356947545E-5,0.0018958763860753307,2.1623092290071395E-4,0.0013032943261721628,9.649122013144412E-4
217,5.2242954465087416E-5,0.0018111890783531176,2.121594893311802E-4,0.0010679985406979202,9.010846138965536E-4
218,4.885720975474539E-5,0.0017463772677496093,2.0819283061542887E-4,9.306390551628964E-4,8.413020094858062E-4
219,4.5692929662990635E-5,0.0016931757351595108,2.0432522023391728E-4,8.394211363108861E-4,7.85568182735755E-4
220,4.273155067286691E-5,0.0016472706242419259,2.0055087129123837E-4,7.713589879121427E-4,7.336372297427499E-4
221,3.996032256772379E-5,0.0016062927401171085,1.9686474229233498E-4,7.155994793531232E-4,6.852318635419583E-4
222,3.7366840951750986E-5,0.0015684890102587435,1.93262807931352E-4,6.668100591683785E-4,6.400832547468413E-4
223,2.0979917186110342E-5,0.0015139181067728121,1.8979182872536725E-4,5.035429704321543E-4,6.144740472424842E-4
224,2.0141404421084626E-5,0.0014730054074505174,1.8639385813916487E-4,4.174270945594786E-4,5.896693061084291E-4
225,1.933793200392918E-5,0.0014394194198327148,1.8306590207203921E-4,3.6885468993461107E-4,5.658209804083002E-4
226,1.8565432091489795E-5,0.001410093296158081,1.798048887189463E-4,3.3902168254955177E-4,5.429401151317203E-4
227,1.7823218346370476E-5,0.0013830297701169813,1.7660839804372184E-4,3.1865917980393357E-4,5.210048416243437E-4
228,1.711031466112069E-5,0.001357576823611718,1.734741184590658E-4,3.031396813426086E-4,4.999779862959343E-4
229,1.6425596661484322E-5,0.0013333031087639112,1.7040107348493698E-4,2.9014717272363936E-4,4.7981936559029576E-4
230,1.576789692557047E-5,0.001309615925246229,1.6738572344907336E-4,2.7854053130956066E-4,4.60489156849065E-4
231,1.5136167604779482E-5,0.001286306303262488,1.6442613289327967E-4,2.6775628495738583E-4,4.4195080894606035E-4
232,1.4529412121363497E-5,0.0012634766783992707,1.6152168207149876E-4,2.575146880752793E-4,4.241679892577295E-4
233,1.3946574762104872E-5,0.0012411115714835318,1.586698680004513E-4,2.4768196494406457E-4,4.0710561960652695E-4
234,1.3386688355491113E-5,0.001219256347931066,1.5586903424116624E-4,2.382052754442793E-4,3.907324669610601E-4
235,1.2848864326286686E-5,0.0011979441732238437,1.5311837107675162E-4,2.2905917426434226E-4,3.750201494800403E-4
236,1.2332255850238527E-5,0.0011771133873785952,1.5041665943114256E-4,2.202113523743031E-4,3.5993929480603065E-4
237,1.1836000436483567E-5,0.0011566933477803617,1.4776242145633472E-4,2.1167056986189518E-4,3.4546368662597386E-4
